id_strati_homogene,id_anneau,gamma_h[kN/m3],E_M[MPa],alpha[],c'[kPa],phi'[°],K0[]
3469,3469,21.098,34.731,0.457,13.905,29.643,0.565
3470,3470,21.092,34.768,0.454,13.91,29.698,0.564
3471,3471,21.086,34.805,0.452,13.916,29.753,0.563
3472,3472,21.08,34.842,0.449,13.921,29.808,0.562
3473,3473,21.074,34.867,0.447,13.921,29.853,0.561
3474,3474,21.065,34.848,0.446,13.9,29.852,0.561
3475,3475,21.056,34.828,0.446,13.878,29.851,0.561
3476,3476,21.047,34.808,0.446,13.857,29.85,0.561
3477,3477,21.037,34.787,0.446,13.836,29.85,0.561
3478,3478,21.028,34.766,0.446,13.814,29.85,0.561
3479,3479,21.019,34.745,0.446,13.793,29.849,0.561
3480,3480,21.01,34.723,0.445,13.771,29.849,0.561
3481,3481,21.001,34.701,0.445,13.75,29.849,0.561
3482,3482,20.992,34.679,0.445,13.728,29.849,0.56
3483,3483,20.983,34.657,0.445,13.707,29.849,0.56
3484,3484,20.973,34.634,0.445,13.685,29.849,0.56
3485,3485,20.964,34.611,0.445,13.664,29.849,0.56
3486,3486,20.955,34.588,0.444,13.642,29.849,0.56
3487,3487,20.946,34.565,0.444,13.621,29.849,0.56
3488,3488,20.937,34.541,0.444,13.599,29.849,0.56
3489,3489,20.927,34.518,0.444,13.578,29.85,0.56
3490,3490,20.918,34.494,0.444,13.557,29.85,0.56
3491,3491,20.909,34.47,0.444,13.536,29.85,0.56
3492,3492,20.9,34.445,0.443,13.514,29.851,0.559
3493,3493,20.891,34.421,0.443,13.493,29.851,0.559
3494,3494,20.881,34.397,0.443,13.473,29.852,0.559
3495,3495,20.872,34.372,0.443,13.452,29.852,0.559
3496,3496,20.863,34.347,0.443,13.431,29.853,0.559
3497,3497,20.854,34.323,0.443,13.411,29.853,0.559
3498,3498,20.845,34.298,0.442,13.391,29.853,0.559
3499,3499,20.836,34.273,0.442,13.371,29.854,0.559
3500,3500,20.827,34.248,0.442,13.351,29.854,0.559
3501,3501,20.818,34.223,0.442,13.331,29.855,0.559
3502,3502,20.809,34.199,0.442,13.312,29.855,0.558
3503,3503,20.8,34.174,0.441,13.292,29.855,0.558
3504,3504,20.791,34.149,0.441,13.273,29.856,0.558
3505,3505,20.782,34.124,0.441,13.255,29.856,0.558
3506,3506,20.773,34.1,0.441,13.236,29.856,0.558
3507,3507,20.764,34.075,0.441,13.218,29.856,0.558
3508,3508,20.756,34.051,0.441,13.2,29.856,0.558
3509,3509,20.747,34.026,0.44,13.183,29.856,0.558
3510,3510,20.738,34.002,0.44,13.165,29.856,0.557
3511,3511,20.729,33.978,0.44,13.148,29.856,0.557
3512,3512,20.721,33.954,0.44,13.132,29.856,0.557
3513,3513,20.712,33.93,0.44,13.115,29.856,0.557
3514,3514,20.704,33.907,0.44,13.1,29.856,0.557
3515,3515,20.695,33.884,0.44,13.084,29.855,0.557
3516,3516,20.687,33.861,0.439,13.069,29.855,0.557
3517,3517,20.679,33.838,0.439,13.054,29.854,0.557
3518,3518,20.67,33.816,0.439,13.04,29.853,0.556
3519,3519,20.662,33.793,0.439,13.026,29.852,0.556
3520,3520,20.654,33.771,0.439,13.012,29.851,0.556
3521,3521,20.646,33.75,0.439,12.999,29.85,0.556
3522,3522,20.638,33.729,0.439,12.986,29.849,0.556
3523,3523,20.63,33.708,0.438,12.974,29.848,0.556
3524,3524,20.622,33.687,0.438,12.963,29.847,0.556
3525,3525,20.614,33.667,0.438,12.951,29.845,0.556
3526,3526,20.607,33.648,0.438,12.941,29.843,0.555
3527,3527,20.599,33.629,0.438,12.93,29.841,0.555
3528,3528,20.591,33.61,0.438,12.921,29.839,0.555
3529,3529,20.584,33.591,0.438,12.911,29.837,0.555
3530,3530,20.576,33.574,0.438,12.903,29.835,0.555
3531,3531,20.569,33.556,0.438,12.894,29.833,0.555
3532,3532,20.562,33.539,0.438,12.887,29.83,0.555
3533,3533,20.555,33.523,0.438,12.88,29.827,0.555
3534,3534,20.547,33.507,0.437,12.873,29.824,0.554
3535,3535,20.54,33.492,0.437,12.867,29.821,0.554
3536,3536,20.533,33.477,0.437,12.862,29.818,0.554
3537,3537,20.526,33.463,0.437,12.857,29.814,0.554
3538,3538,20.52,33.45,0.437,12.853,29.811,0.554
3539,3539,20.513,33.437,0.437,12.849,29.807,0.554
3540,3540,20.506,33.424,0.437,12.846,29.803,0.554
3541,3541,20.5,33.413,0.437,12.844,29.799,0.554
3542,3542,20.493,33.402,0.437,12.842,29.795,0.553
3543,3543,20.487,33.391,0.437,12.841,29.79,0.553
3544,3544,20.481,33.382,0.437,12.84,29.785,0.553
3545,3545,20.474,33.373,0.437,12.84,29.78,0.553
3546,3546,20.468,33.364,0.437,12.841,29.775,0.553
3547,3547,20.462,33.357,0.437,12.842,29.77,0.553
3548,3548,20.456,33.35,0.437,12.844,29.764,0.553
3549,3549,20.45,33.343,0.437,12.846,29.759,0.553
3550,3550,20.445,33.338,0.437,12.849,29.753,0.553
3551,3551,20.439,33.333,0.437,12.853,29.746,0.552
3552,3552,20.433,33.329,0.437,12.858,29.74,0.552
3553,3553,20.428,33.325,0.437,12.863,29.734,0.552
3554,3554,20.423,33.323,0.437,12.868,29.727,0.552
3555,3555,20.417,33.321,0.437,12.875,29.72,0.552
3556,3556,20.412,33.32,0.437,12.882,29.713,0.552
3557,3557,20.407,33.319,0.437,12.889,29.705,0.552
3558,3558,20.402,33.32,0.438,12.898,29.698,0.552
3559,3559,20.397,33.321,0.438,12.906,29.69,0.552
3560,3560,20.392,33.323,0.438,12.916,29.682,0.551
3561,3561,20.387,33.326,0.438,12.926,29.674,0.551
3562,3562,20.383,33.329,0.438,12.937,29.665,0.551
3563,3563,20.378,33.334,0.438,12.948,29.656,0.551
3564,3564,20.373,33.339,0.438,12.96,29.648,0.551
3565,3565,20.369,33.344,0.438,12.973,29.639,0.551
3566,3566,20.365,33.351,0.438,12.986,29.629,0.551
3567,3567,20.36,33.358,0.438,13.0,29.62,0.551
3568,3568,20.356,33.367,0.439,13.014,29.61,0.551
3569,3569,20.352,33.376,0.439,13.029,29.6,0.551
3570,3570,20.348,33.385,0.439,13.045,29.59,0.551
3571,3571,20.344,33.396,0.439,13.061,29.58,0.55
3572,3572,20.34,33.407,0.439,13.077,29.569,0.55
3573,3573,20.337,33.419,0.439,13.095,29.558,0.55
3574,3574,20.333,33.432,0.44,13.112,29.548,0.55
3575,3575,20.329,33.445,0.44,13.131,29.536,0.55
3576,3576,20.326,33.459,0.44,13.15,29.525,0.55
3577,3577,20.322,33.474,0.44,13.169,29.514,0.55
3578,3578,20.319,33.49,0.44,13.189,29.502,0.55
3579,3579,20.316,33.506,0.441,13.209,29.49,0.55
3580,3580,20.312,33.523,0.441,13.23,29.478,0.55
3581,3581,20.309,33.541,0.441,13.251,29.466,0.55
3582,3582,20.306,33.56,0.441,13.273,29.453,0.55
3583,3583,20.303,33.579,0.441,13.295,29.441,0.55
3584,3584,20.3,33.599,0.442,13.318,29.428,0.549
3585,3585,20.297,33.619,0.442,13.341,29.415,0.549
3586,3586,20.294,33.64,0.442,13.364,29.402,0.549
3587,3587,20.292,33.662,0.442,13.388,29.388,0.549
3588,3588,20.289,33.685,0.443,13.412,29.375,0.549
3589,3589,20.286,33.708,0.443,13.437,29.361,0.549
3590,3590,20.284,33.731,0.443,13.462,29.347,0.549
3591,3591,20.281,33.756,0.443,13.487,29.333,0.549
3592,3592,20.279,33.78,0.444,13.513,29.319,0.549
3593,3593,20.276,33.806,0.444,13.539,29.305,0.549
3594,3594,20.274,33.832,0.444,13.565,29.291,0.549
3595,3595,20.272,33.858,0.445,13.592,29.276,0.549
3596,3596,20.269,33.885,0.445,13.618,29.261,0.549
3597,3597,20.267,33.913,0.445,13.645,29.247,0.549
3598,3598,20.265,33.941,0.445,13.673,29.232,0.549
3599,3599,20.263,33.969,0.446,13.7,29.216,0.549
3600,3600,20.261,33.998,0.446,13.728,29.201,0.549
3601,3601,20.259,34.027,0.446,13.755,29.186,0.549
3602,3602,20.256,34.057,0.447,13.783,29.17,0.548
3603,3603,20.254,34.087,0.447,13.812,29.155,0.548
3604,3604,20.253,34.118,0.447,13.84,29.139,0.548
3605,3605,20.251,34.149,0.448,13.868,29.123,0.548
3606,3606,20.249,34.18,0.448,13.897,29.107,0.548
3607,3607,20.247,34.212,0.448,13.925,29.091,0.548
3608,3608,20.245,34.244,0.449,13.954,29.075,0.548
3609,3609,20.243,34.276,0.449,13.983,29.059,0.548
3610,3610,20.241,34.309,0.449,14.011,29.043,0.548
3611,3611,20.24,34.342,0.45,14.04,29.027,0.548
3612,3612,20.238,34.375,0.45,14.069,29.01,0.548
3613,3613,20.236,34.408,0.45,14.097,28.994,0.548
3614,3614,20.234,34.442,0.451,14.126,28.977,0.548
3615,3615,20.232,34.476,0.451,14.155,28.96,0.548
3616,3616,20.231,34.51,0.451,14.183,28.944,0.548
3617,3617,20.229,34.544,0.452,14.212,28.927,0.548
3618,3618,20.227,34.578,0.452,14.24,28.91,0.548
3619,3619,20.226,34.612,0.452,14.268,28.893,0.548
3620,3620,20.224,34.647,0.453,14.297,28.876,0.548
3621,3621,20.222,34.682,0.453,14.325,28.859,0.548
3622,3622,20.22,34.716,0.453,14.352,28.842,0.548
3623,3623,20.219,34.751,0.454,14.38,28.825,0.548
3624,3624,20.217,34.786,0.454,14.407,28.808,0.548
3625,3625,20.215,34.821,0.455,14.435,28.791,0.548
3626,3626,20.213,34.856,0.455,14.462,28.774,0.548
3627,3627,20.212,34.891,0.455,14.489,28.757,0.548
3628,3628,20.21,34.926,0.456,14.515,28.74,0.548
3629,3629,20.208,34.961,0.456,14.542,28.723,0.548
3630,3630,20.206,34.995,0.456,14.568,28.706,0.548
3631,3631,20.204,35.03,0.457,14.593,28.689,0.548
3632,3632,20.202,35.065,0.457,14.619,28.672,0.548
3633,3633,20.2,35.099,0.457,14.644,28.655,0.548
3634,3634,20.198,35.134,0.458,14.669,28.637,0.548
3635,3635,20.196,35.168,0.458,14.693,28.62,0.548
3636,3636,20.194,35.202,0.458,14.717,28.603,0.548
3637,3637,20.192,35.236,0.459,14.741,28.586,0.547
3638,3638,20.19,35.27,0.459,14.765,28.569,0.547
3639,3639,20.188,35.304,0.459,14.788,28.552,0.547
3640,3640,20.186,35.337,0.46,14.81,28.535,0.547
3641,3641,20.184,35.37,0.46,14.832,28.519,0.547
3642,3642,20.181,35.403,0.461,14.854,28.502,0.547
3643,3643,20.179,35.436,0.461,14.876,28.485,0.547
3644,3644,20.177,35.469,0.461,14.897,28.468,0.547
3645,3645,20.174,35.501,0.462,14.917,28.452,0.547
3646,3646,20.172,35.533,0.462,14.937,28.435,0.547
3647,3647,20.169,35.564,0.462,14.957,28.418,0.547
3648,3648,20.167,35.596,0.463,14.976,28.402,0.547
3649,3649,20.164,35.627,0.463,14.995,28.386,0.547
3650,3650,20.162,35.657,0.463,15.013,28.369,0.547
3651,3651,20.159,35.687,0.464,15.031,28.353,0.547
3652,3652,20.156,35.717,0.464,15.048,28.337,0.547
3653,3653,20.153,35.747,0.464,15.064,28.321,0.547
3654,3654,20.15,35.776,0.465,15.081,28.305,0.547
3655,3655,20.147,35.805,0.465,15.096,28.289,0.547
3656,3656,20.144,35.833,0.465,15.111,28.273,0.547
3657,3657,20.141,35.861,0.465,15.126,28.257,0.547
3658,3658,20.138,35.888,0.466,15.14,28.242,0.547
3659,3659,20.135,35.915,0.466,15.154,28.226,0.547
3660,3660,20.131,35.942,0.466,15.167,28.211,0.547
3661,3661,20.128,35.968,0.467,15.179,28.196,0.547
3662,3662,20.124,35.993,0.467,15.191,28.18,0.547
3663,3663,20.121,36.018,0.467,15.202,28.165,0.547
3664,3664,20.117,36.043,0.467,15.213,28.151,0.547
3665,3665,20.113,36.067,0.468,15.223,28.136,0.547
3666,3666,20.109,36.079,0.469,15.228,28.11,0.548
3667,3667,20.104,36.078,0.47,15.226,28.073,0.548
3668,3668,20.099,36.077,0.471,15.223,28.037,0.548
3669,3669,20.094,36.077,0.473,15.221,28.002,0.549
3670,3670,20.089,36.077,0.474,15.219,27.967,0.549
3671,3671,20.083,36.078,0.475,15.216,27.934,0.549
3672,3672,20.078,36.079,0.476,15.213,27.902,0.55
3673,3673,20.073,36.08,0.477,15.211,27.871,0.55
3674,3674,20.068,36.082,0.478,15.208,27.842,0.55
3675,3675,20.062,36.084,0.479,15.205,27.813,0.55
3676,3676,20.057,36.086,0.48,15.201,27.785,0.551
3677,3677,20.051,36.089,0.481,15.198,27.759,0.551
3678,3678,20.046,36.092,0.482,15.194,27.734,0.551
3679,3679,20.041,36.096,0.483,15.191,27.71,0.551
3680,3680,20.035,36.1,0.484,15.187,27.687,0.551
3681,3681,20.029,36.104,0.484,15.183,27.665,0.551
3682,3682,20.024,36.109,0.485,15.179,27.644,0.552
3683,3683,20.018,36.114,0.486,15.175,27.625,0.552
3684,3684,20.012,36.119,0.486,15.171,27.606,0.552
3685,3685,20.007,36.125,0.486,15.167,27.589,0.552
3686,3686,20.001,36.131,0.487,15.162,27.574,0.552
3687,3687,19.995,36.138,0.487,15.158,27.559,0.552
3688,3688,19.989,36.144,0.487,15.153,27.545,0.552
3689,3689,19.983,36.152,0.488,15.149,27.533,0.552
3690,3690,19.978,36.159,0.488,15.144,27.522,0.552
3691,3691,19.972,36.167,0.488,15.139,27.512,0.552
3692,3692,19.966,36.176,0.488,15.134,27.504,0.552
3693,3693,19.96,36.184,0.488,15.129,27.496,0.552
3694,3694,19.953,36.193,0.488,15.123,27.49,0.552
3695,3695,19.947,36.203,0.488,15.118,27.486,0.552
3696,3696,19.941,36.212,0.488,15.113,27.482,0.552
3697,3697,19.935,36.222,0.487,15.107,27.48,0.552
3698,3698,19.929,36.233,0.487,15.102,27.478,0.552
3699,3699,19.922,36.243,0.487,15.096,27.479,0.552
3700,3700,19.916,36.254,0.486,15.09,27.48,0.551
3701,3701,19.91,36.265,0.486,15.084,27.483,0.551
3702,3702,19.903,36.277,0.485,15.078,27.487,0.551
3703,3703,19.897,36.289,0.485,15.072,27.492,0.551
3704,3704,19.891,36.301,0.484,15.066,27.498,0.551
3705,3705,19.884,36.314,0.483,15.06,27.506,0.55
3706,3706,19.878,36.326,0.482,15.054,27.515,0.55
3707,3707,19.871,36.339,0.482,15.047,27.525,0.55
3708,3708,19.864,36.353,0.481,15.041,27.537,0.55
3709,3709,19.858,36.366,0.48,15.034,27.55,0.549
3710,3710,19.851,36.38,0.479,15.028,27.564,0.549
3711,3711,19.844,36.394,0.478,15.021,27.579,0.549
3712,3712,19.838,36.409,0.476,15.014,27.596,0.548
3713,3713,19.831,36.423,0.475,15.008,27.614,0.548
3714,3714,19.823,36.423,0.475,14.994,27.619,0.548
3715,3715,19.815,36.41,0.474,14.975,27.613,0.548
3716,3716,19.807,36.396,0.474,14.954,27.608,0.548
3717,3717,19.799,36.381,0.474,14.934,27.603,0.548
3718,3718,19.79,36.366,0.474,14.913,27.598,0.548
3719,3719,19.782,36.349,0.474,14.891,27.593,0.548
3720,3720,19.773,36.331,0.474,14.868,27.589,0.548
3721,3721,19.765,36.312,0.474,14.845,27.585,0.548
3722,3722,19.756,36.293,0.474,14.822,27.581,0.548
3723,3723,19.747,36.272,0.474,14.798,27.577,0.548
3724,3724,19.739,36.25,0.474,14.773,27.573,0.548
3725,3725,19.73,36.228,0.474,14.748,27.57,0.548
3726,3726,19.721,36.204,0.474,14.722,27.567,0.548
3727,3727,19.712,36.179,0.474,14.696,27.564,0.548
3728,3728,19.702,36.154,0.474,14.669,27.561,0.548
3729,3729,19.693,36.127,0.473,14.642,27.559,0.548
3730,3730,19.684,36.099,0.473,14.614,27.557,0.547
3731,3731,19.675,36.07,0.473,14.586,27.555,0.547
3732,3732,19.665,36.041,0.473,14.557,27.553,0.547
3733,3733,19.656,36.01,0.473,14.527,27.551,0.547
3734,3734,19.646,35.978,0.473,14.497,27.55,0.547
3735,3735,19.637,35.945,0.472,14.467,27.549,0.547
3736,3736,19.627,35.911,0.472,14.435,27.548,0.547
3737,3737,19.618,35.876,0.472,14.404,27.547,0.547
3738,3738,19.608,35.84,0.472,14.372,27.546,0.547
3739,3739,19.598,35.803,0.472,14.339,27.546,0.547
3740,3740,19.588,35.765,0.471,14.306,27.546,0.547
3741,3741,19.578,35.726,0.471,14.272,27.546,0.547
3742,3742,19.569,35.685,0.471,14.238,27.546,0.547
3743,3743,19.559,35.644,0.471,14.203,27.547,0.547
3744,3744,19.549,35.602,0.471,14.168,27.547,0.547
3745,3745,19.539,35.558,0.47,14.132,27.548,0.547
3746,3746,19.528,35.514,0.47,14.096,27.549,0.547
3747,3747,19.518,35.468,0.47,14.06,27.55,0.547
3748,3748,19.508,35.421,0.47,14.023,27.552,0.547
3749,3749,19.498,35.373,0.469,13.985,27.553,0.547
3750,3750,19.488,35.325,0.469,13.947,27.555,0.547
3751,3751,19.478,35.275,0.469,13.908,27.557,0.546
3752,3752,19.467,35.224,0.468,13.869,27.559,0.546
3753,3753,19.457,35.172,0.468,13.83,27.562,0.546
3754,3754,19.447,35.119,0.468,13.79,27.564,0.546
3755,3755,19.436,35.065,0.468,13.75,27.567,0.546
3756,3756,19.426,35.009,0.467,13.709,27.57,0.546
3757,3757,19.415,34.953,0.467,13.668,27.573,0.546
3758,3758,19.405,34.896,0.467,13.626,27.576,0.546
3759,3759,19.395,34.838,0.466,13.584,27.579,0.546
3760,3760,19.384,34.778,0.466,13.541,27.583,0.546
3761,3761,19.374,34.718,0.465,13.498,27.586,0.546
3762,3762,19.363,34.657,0.465,13.455,27.59,0.546
3763,3763,19.353,34.594,0.465,13.411,27.594,0.545
3764,3764,19.342,34.531,0.464,13.367,27.598,0.545
3765,3765,19.332,34.466,0.464,13.323,27.602,0.545
3766,3766,19.321,34.401,0.464,13.278,27.607,0.545
3767,3767,19.311,34.334,0.463,13.232,27.611,0.545
3768,3768,19.3,34.267,0.463,13.187,27.616,0.545
3769,3769,19.29,34.199,0.462,13.141,27.621,0.545
3770,3770,19.279,34.129,0.462,13.095,27.625,0.545
3771,3771,19.269,34.059,0.462,13.048,27.63,0.545
3772,3772,19.258,33.988,0.461,13.001,27.635,0.544
3773,3773,19.248,33.916,0.461,12.954,27.641,0.544
3774,3774,19.238,33.843,0.46,12.906,27.646,0.544
3775,3775,19.227,33.769,0.46,12.858,27.651,0.544
3776,3776,19.217,33.694,0.46,12.81,27.657,0.544
3777,3777,19.206,33.618,0.459,12.761,27.662,0.544
3778,3778,19.196,33.542,0.459,12.713,27.668,0.544
3779,3779,19.186,33.465,0.458,12.664,27.674,0.543
3780,3780,19.176,33.386,0.458,12.614,27.68,0.543
3781,3781,19.165,33.308,0.457,12.565,27.686,0.543
3782,3782,19.155,33.228,0.457,12.515,27.692,0.543
3783,3783,19.145,33.147,0.456,12.465,27.698,0.543
3784,3784,19.135,33.066,0.456,12.415,27.704,0.543
3785,3785,19.125,32.984,0.456,12.365,27.71,0.542
3786,3786,19.115,32.901,0.455,12.314,27.716,0.542
3787,3787,19.105,32.818,0.455,12.263,27.723,0.542
3788,3788,19.095,32.734,0.454,12.213,27.729,0.542
3789,3789,19.085,32.649,0.454,12.162,27.735,0.542
3790,3790,19.075,32.564,0.453,12.11,27.742,0.542
3791,3791,19.065,32.478,0.453,12.059,27.748,0.541
3792,3792,19.055,32.391,0.452,12.008,27.755,0.541
3793,3793,19.046,32.304,0.452,11.956,27.761,0.541
3794,3794,19.036,32.217,0.451,11.905,27.767,0.541
3795,3795,19.027,32.129,0.451,11.853,27.774,0.541
3796,3796,19.017,32.04,0.45,11.802,27.78,0.541
3797,3797,19.008,31.951,0.45,11.75,27.787,0.54
3798,3798,18.998,31.862,0.449,11.698,27.793,0.54
3799,3799,18.989,31.772,0.449,11.647,27.8,0.54
3800,3800,18.98,31.682,0.448,11.595,27.806,0.54
3801,3801,18.97,31.591,0.448,11.543,27.813,0.54
3802,3802,18.961,31.5,0.447,11.492,27.819,0.539
3803,3803,18.952,31.409,0.447,11.44,27.826,0.539
3804,3804,18.943,31.318,0.446,11.388,27.832,0.539
3805,3805,18.935,31.226,0.446,11.337,27.838,0.539
3806,3806,18.926,31.134,0.445,11.286,27.844,0.539
3807,3807,18.917,31.042,0.445,11.235,27.851,0.538
3808,3808,18.909,30.95,0.444,11.184,27.857,0.538
3809,3809,18.9,30.858,0.444,11.133,27.863,0.538
3810,3810,18.892,30.766,0.443,11.082,27.869,0.538
3811,3811,18.883,30.673,0.443,11.031,27.875,0.537
3812,3812,18.875,30.581,0.442,10.981,27.881,0.537
3813,3813,18.867,30.489,0.442,10.931,27.887,0.537
3814,3814,18.859,30.396,0.441,10.881,27.892,0.537
3815,3815,18.851,30.304,0.441,10.832,27.898,0.537
3816,3816,18.843,30.212,0.44,10.782,27.903,0.536
3817,3817,18.836,30.12,0.44,10.733,27.909,0.536
3818,3818,18.828,30.029,0.44,10.685,27.914,0.536
3819,3819,18.821,29.937,0.439,10.636,27.919,0.536
3820,3820,18.813,29.846,0.439,10.588,27.925,0.535
3821,3821,18.806,29.755,0.438,10.541,27.93,0.535
3822,3822,18.799,29.664,0.438,10.493,27.934,0.535
3823,3823,18.792,29.574,0.437,10.446,27.939,0.535
3824,3824,18.785,29.484,0.437,10.4,27.944,0.534
3825,3825,18.778,29.395,0.436,10.354,27.948,0.534
3826,3826,18.771,29.306,0.436,10.308,27.953,0.534
3827,3827,18.765,29.218,0.435,10.263,27.957,0.534
3828,3828,18.758,29.13,0.435,10.219,27.961,0.533
3829,3829,18.752,29.043,0.434,10.175,27.965,0.533
3830,3830,18.746,28.956,0.434,10.131,27.969,0.533
3831,3831,18.74,28.87,0.434,10.088,27.972,0.533
3832,3832,18.734,28.784,0.433,10.046,27.976,0.533
3833,3833,18.728,28.7,0.433,10.004,27.979,0.532
3834,3834,18.722,28.616,0.432,9.962,27.982,0.532
3835,3835,18.717,28.532,0.432,9.922,27.985,0.532
3836,3836,18.711,28.45,0.431,9.882,27.988,0.532
3837,3837,18.706,28.368,0.431,9.842,27.991,0.531
3838,3838,18.701,28.287,0.431,9.803,27.993,0.531
3839,3839,18.696,28.208,0.43,9.765,27.995,0.531
3840,3840,18.691,28.129,0.43,9.728,27.997,0.531
3841,3841,18.686,28.051,0.43,9.691,27.999,0.53
3842,3842,18.681,27.973,0.429,9.655,28.001,0.53
3843,3843,18.677,27.897,0.429,9.62,28.002,0.53
3844,3844,18.672,27.822,0.428,9.585,28.004,0.53
3845,3845,18.668,27.748,0.428,9.551,28.005,0.529
3846,3846,18.664,27.675,0.428,9.518,28.006,0.529
3847,3847,18.66,27.604,0.427,9.486,28.006,0.529
3848,3848,18.656,27.533,0.427,9.455,28.007,0.529
3849,3849,18.652,27.463,0.427,9.424,28.007,0.528
3850,3850,18.649,27.395,0.426,9.394,28.007,0.528
3851,3851,18.645,27.328,0.426,9.365,28.007,0.528
3852,3852,18.642,27.262,0.426,9.337,28.007,0.528
3853,3853,18.639,27.197,0.425,9.309,28.006,0.527
3854,3854,18.636,27.134,0.425,9.283,28.005,0.527
3855,3855,18.633,27.072,0.425,9.257,28.004,0.527
3856,3856,18.63,27.011,0.425,9.232,28.003,0.527
3857,3857,18.628,26.951,0.424,9.208,28.002,0.526
3858,3858,18.625,26.893,0.424,9.185,28.0,0.526
3859,3859,18.623,26.836,0.424,9.163,27.998,0.526
3860,3860,18.621,26.781,0.423,9.142,27.996,0.526
3861,3861,18.619,26.726,0.423,9.121,27.994,0.525
3862,3862,18.617,26.674,0.423,9.102,27.991,0.525
3863,3863,18.615,26.622,0.423,9.083,27.989,0.525
3864,3864,18.614,26.572,0.423,9.066,27.986,0.525
3865,3865,18.612,26.524,0.422,9.049,27.983,0.525
3866,3866,18.611,26.477,0.422,9.033,27.979,0.524
3867,3867,18.61,26.431,0.422,9.018,27.976,0.524
3868,3868,18.608,26.387,0.422,9.004,27.972,0.524
3869,3869,18.608,26.344,0.421,8.991,27.968,0.524
3870,3870,18.607,26.302,0.421,8.979,27.964,0.523
3871,3871,18.606,26.262,0.421,8.967,27.959,0.523
3872,3872,18.605,26.224,0.421,8.957,27.954,0.523
3873,3873,18.605,26.187,0.421,8.947,27.95,0.523
3874,3874,18.605,26.151,0.421,8.939,27.944,0.523
3875,3875,18.604,26.117,0.42,8.931,27.939,0.522
3876,3876,18.604,26.085,0.42,8.924,27.934,0.522
3877,3877,18.604,26.053,0.42,8.918,27.928,0.522
3878,3878,18.605,26.024,0.42,8.913,27.922,0.522
3879,3879,18.605,25.995,0.42,8.909,27.916,0.521
3880,3880,18.605,25.968,0.42,8.906,27.909,0.521
3881,3881,18.606,25.943,0.42,8.903,27.903,0.521
3882,3882,18.607,25.919,0.42,8.902,27.896,0.521
3883,3883,18.607,25.896,0.42,8.901,27.889,0.521
3884,3884,18.608,25.875,0.419,8.901,27.882,0.52
3885,3885,18.609,25.855,0.419,8.902,27.874,0.52
3886,3886,18.61,25.836,0.419,8.903,27.867,0.52
3887,3887,18.611,25.819,0.419,8.906,27.859,0.52
3888,3888,18.613,25.803,0.419,8.909,27.851,0.52
3889,3889,18.614,25.788,0.419,8.913,27.843,0.519
3890,3890,18.616,25.775,0.419,8.918,27.835,0.519
3891,3891,18.617,25.763,0.419,8.923,27.826,0.519
3892,3892,18.619,25.753,0.419,8.93,27.817,0.519
3893,3893,18.621,25.743,0.419,8.937,27.809,0.519
3894,3894,18.623,25.735,0.419,8.944,27.799,0.518
3895,3895,18.625,25.728,0.419,8.953,27.79,0.518
3896,3896,18.627,25.722,0.419,8.962,27.781,0.518
3897,3897,18.629,25.718,0.419,8.971,27.771,0.518
3898,3898,18.631,25.714,0.419,8.982,27.762,0.518
3899,3899,18.633,25.712,0.419,8.993,27.752,0.518
3900,3900,18.636,25.711,0.419,9.004,27.742,0.517
3901,3901,18.638,25.711,0.419,9.016,27.731,0.517
3902,3902,18.641,25.712,0.419,9.029,27.721,0.517
3903,3903,18.643,25.714,0.419,9.042,27.711,0.517
3904,3904,18.646,25.717,0.419,9.056,27.7,0.517
3905,3905,18.649,25.721,0.419,9.07,27.689,0.516
3906,3906,18.652,25.725,0.419,9.085,27.678,0.516
3907,3907,18.654,25.731,0.419,9.1,27.667,0.516
3908,3908,18.657,25.738,0.419,9.116,27.656,0.516
3909,3909,18.66,25.746,0.419,9.132,27.645,0.516
3910,3910,18.663,25.754,0.419,9.148,27.633,0.516
3911,3911,18.666,25.763,0.419,9.165,27.622,0.515
3912,3912,18.67,25.773,0.419,9.182,27.61,0.515
3913,3913,18.673,25.784,0.419,9.2,27.598,0.515
3914,3914,18.676,25.796,0.42,9.218,27.586,0.515
3915,3915,18.679,25.808,0.42,9.236,27.574,0.515
3916,3916,18.682,25.821,0.42,9.254,27.562,0.515
3917,3917,18.686,25.834,0.42,9.273,27.55,0.514
3918,3918,18.689,25.848,0.42,9.292,27.538,0.514
3919,3919,18.692,25.863,0.42,9.311,27.525,0.514
