id_stratigraphie,id_anneau,id_formation,z_base,z_toit,epaisseur
22918,3362,C,25.84,28.53,2.69
22919,3362,A,14.23,25.84,11.61
22920,3362,K,8.52,14.23,5.71
22921,3363,R,49.01,52.4,3.39
22922,3363,L,48.38,49.01,0.63
22923,3363,S,37.86,48.38,10.52
22924,3363,M,28.51,37.86,9.35
22925,3363,C,25.88,28.51,2.64
22926,3363,A,14.26,25.88,11.61
22927,3363,K,8.47,14.26,5.8
22928,3364,R,48.98,52.36,3.38
22929,3364,L,48.36,48.98,0.62
22930,3364,S,37.85,48.36,10.5
22931,3364,M,28.5,37.85,9.36
22932,3364,C,25.91,28.5,2.59
22933,3364,A,14.3,25.91,11.61
22934,3364,K,8.41,14.3,5.89
22935,3365,R,48.94,52.32,3.38
22936,3365,L,48.33,48.94,0.61
22937,3365,S,37.85,48.33,10.49
22938,3365,M,28.48,37.85,9.37
22939,3365,C,25.94,28.48,2.54
22940,3365,A,14.33,25.94,11.61
22941,3365,K,8.36,14.33,5.97
22942,3366,R,48.91,52.28,3.37
22943,3366,L,48.3,48.91,0.6
22944,3366,S,37.84,48.3,10.47
22945,3366,M,28.46,37.84,9.38
22946,3366,C,25.97,28.46,2.49
22947,3366,A,14.36,25.97,11.61
22948,3366,K,8.3,14.36,6.06
22949,3367,R,48.87,52.24,3.37
22950,3367,L,48.28,48.87,0.6
22951,3367,S,37.83,48.28,10.45
22952,3367,M,28.44,37.83,9.39
22953,3367,C,26.0,28.44,2.44
22954,3367,A,14.39,26.0,11.61
22955,3367,K,8.25,14.39,6.14
22956,3368,R,48.84,52.2,3.36
22957,3368,L,48.25,48.84,0.59
22958,3368,S,37.82,48.25,10.43
22959,3368,M,28.41,37.82,9.4
22960,3368,C,26.02,28.41,2.39
22961,3368,A,14.42,26.02,11.6
22962,3368,K,8.2,14.42,6.22
22963,3369,R,48.8,52.16,3.36
22964,3369,L,48.22,48.8,0.58
22965,3369,S,37.8,48.22,10.41
22966,3369,M,28.39,37.8,9.41
22967,3369,C,26.05,28.39,2.34
22968,3369,A,14.45,26.05,11.6
22969,3369,K,8.14,14.45,6.31
22970,3370,R,48.77,52.12,3.35
22971,3370,L,48.19,48.77,0.58
22972,3370,S,37.79,48.19,10.4
22973,3370,M,28.37,37.79,9.43
22974,3370,C,26.07,28.37,2.29
22975,3370,A,14.47,26.07,11.6
22976,3370,K,8.09,14.47,6.39
22977,3371,R,48.73,52.08,3.35
22978,3371,L,48.16,48.73,0.57
22979,3371,S,37.78,48.16,10.38
22980,3371,M,28.34,37.78,9.44
22981,3371,C,26.1,28.34,2.24
22982,3371,A,14.5,26.1,11.6
22983,3371,K,8.03,14.5,6.46
22984,3372,R,48.7,52.04,3.34
22985,3372,L,48.13,48.7,0.57
22986,3372,S,37.77,48.13,10.36
22987,3372,M,28.31,37.77,9.45
22988,3372,C,26.12,28.31,2.2
22989,3372,A,14.52,26.12,11.6
22990,3372,K,7.98,14.52,6.54
22991,3373,R,48.66,51.99,3.34
22992,3373,L,48.1,48.66,0.56
22993,3373,S,37.75,48.1,10.35
22994,3373,M,28.29,37.75,9.47
22995,3373,C,26.14,28.29,2.15
22996,3373,A,14.54,26.14,11.6
22997,3373,K,7.92,14.54,6.62
22998,3374,R,48.62,51.95,3.33
22999,3374,L,48.07,48.62,0.55
23000,3374,S,37.74,48.07,10.33
23001,3374,M,28.26,37.74,9.48
23002,3374,C,26.16,28.26,2.1
23003,3374,A,14.56,26.16,11.6
23004,3374,K,7.87,14.56,6.69
23005,3375,R,48.58,51.91,3.33
23006,3375,L,48.04,48.58,0.55
23007,3375,S,37.72,48.04,10.32
23008,3375,M,28.23,37.72,9.49
23009,3375,C,26.17,28.23,2.05
23010,3375,A,14.58,26.17,11.6
23011,3375,K,7.81,14.58,6.76
23012,3376,R,48.55,51.87,3.32
23013,3376,L,48.0,48.55,0.54
23014,3376,S,37.7,48.0,10.3
23015,3376,M,28.19,37.7,9.51
23016,3376,C,26.19,28.19,2.0
23017,3376,A,14.59,26.19,11.6
23018,3376,K,7.76,14.59,6.84
23019,3377,R,48.51,51.82,3.32
23020,3377,L,47.97,48.51,0.54
23021,3377,S,37.69,47.97,10.28
23022,3377,M,28.16,37.69,9.53
23023,3377,C,26.2,28.16,1.96
23024,3377,A,14.61,26.2,11.6
23025,3377,K,7.7,14.61,6.9
23026,3378,R,48.47,51.78,3.31
23027,3378,L,47.94,48.47,0.54
23028,3378,S,37.67,47.94,10.27
23029,3378,M,28.13,37.67,9.54
23030,3378,C,26.22,28.13,1.91
23031,3378,A,14.62,26.22,11.6
23032,3378,K,7.65,14.62,6.97
23033,3379,R,48.43,51.74,3.3
23034,3379,L,47.9,48.43,0.53
23035,3379,S,37.65,47.9,10.25
23036,3379,M,28.09,37.65,9.56
23037,3379,C,26.23,28.09,1.86
23038,3379,A,14.63,26.23,11.6
23039,3379,K,7.59,14.63,7.04
23040,3380,R,48.4,51.69,3.3
23041,3380,L,47.87,48.4,0.53
23042,3380,S,37.63,47.87,10.24
23043,3380,M,28.05,37.63,9.58
23044,3380,C,26.24,28.05,1.82
23045,3380,A,14.64,26.24,11.6
23046,3380,K,7.54,14.64,7.1
23047,3381,R,48.36,51.65,3.29
23048,3381,L,47.83,48.36,0.52
23049,3381,S,37.61,47.83,10.22
23050,3381,M,28.02,37.61,9.59
23051,3381,C,26.24,28.02,1.77
23052,3381,A,14.65,26.24,11.6
23053,3381,K,7.48,14.65,7.16
23054,3382,R,48.32,51.61,3.29
23055,3382,L,47.8,48.32,0.52
23056,3382,S,37.59,47.8,10.21
23057,3382,M,27.98,37.59,9.61
23058,3382,C,26.25,27.98,1.73
23059,3382,A,14.65,26.25,11.6
23060,3382,K,7.43,14.65,7.23
23061,3383,R,48.28,51.56,3.28
23062,3383,L,47.76,48.28,0.52
23063,3383,S,37.57,47.76,10.19
23064,3383,M,27.94,37.57,9.63
23065,3383,C,26.26,27.94,1.68
23066,3383,A,14.66,26.26,11.6
23067,3383,K,7.37,14.66,7.28
23068,3384,R,48.24,51.52,3.28
23069,3384,L,47.72,48.24,0.51
23070,3384,S,37.54,47.72,10.18
23071,3384,M,27.89,37.54,9.65
23072,3384,C,26.26,27.89,1.63
23073,3384,A,14.66,26.26,11.6
23074,3384,K,7.32,14.66,7.34
23075,3385,R,48.2,51.47,3.27
23076,3385,L,47.69,48.2,0.51
23077,3385,S,37.52,47.69,10.17
23078,3385,M,27.85,37.52,9.67
23079,3385,C,26.26,27.85,1.59
23080,3385,A,14.66,26.26,11.6
23081,3385,K,7.26,14.66,7.4
23082,3386,R,48.16,51.43,3.27
23083,3386,L,47.65,48.16,0.51
23084,3386,S,37.5,47.65,10.15
23085,3386,M,27.81,37.5,9.69
23086,3386,C,26.26,27.81,1.55
23087,3386,A,14.66,26.26,11.6
23088,3386,K,7.21,14.66,7.45
23089,3387,R,48.12,51.38,3.26
23090,3387,L,47.61,48.12,0.51
23091,3387,S,37.47,47.61,10.14
23092,3387,M,27.76,37.47,9.71
23093,3387,C,26.26,27.76,1.5
23094,3387,A,14.66,26.26,11.6
23095,3387,K,7.16,14.66,7.5
23096,3388,R,48.08,51.34,3.26
23097,3388,L,47.57,48.08,0.51
23098,3388,S,37.45,47.57,10.13
23099,3388,M,27.72,37.45,9.73
23100,3388,C,26.26,27.72,1.46
23101,3388,A,14.65,26.26,11.61
23102,3388,K,7.1,14.65,7.55
23103,3389,R,48.04,51.29,3.25
23104,3389,L,47.53,48.04,0.5
23105,3389,S,37.42,47.53,10.11
23106,3389,M,27.67,37.42,9.75
23107,3389,C,26.25,27.67,1.41
23108,3389,A,14.65,26.25,11.61
23109,3389,K,7.05,14.65,7.6
23110,3390,R,48.0,51.25,3.25
23111,3390,L,47.49,48.0,0.5
23112,3390,S,37.39,47.49,10.1
23113,3390,M,27.62,37.39,9.77
23114,3390,C,26.25,27.62,1.37
23115,3390,A,14.64,26.25,11.61
23116,3390,K,7.0,14.64,7.64
23117,3391,R,47.96,51.2,3.25
23118,3391,L,47.45,47.96,0.5
23119,3391,S,37.37,47.45,10.09
23120,3391,M,27.57,37.37,9.8
23121,3391,C,26.24,27.57,1.33
23122,3391,A,14.63,26.24,11.61
23123,3391,K,6.94,14.63,7.69
23124,3392,R,47.92,51.16,3.24
23125,3392,L,47.41,47.92,0.5
23126,3392,S,37.34,47.41,10.08
23127,3392,M,27.52,37.34,9.82
23128,3392,C,26.23,27.52,1.29
23129,3392,A,14.62,26.23,11.61
23130,3392,K,6.89,14.62,7.73
23131,3393,R,47.88,51.11,3.24
23132,3393,L,47.37,47.88,0.5
23133,3393,S,37.31,47.37,10.06
23134,3393,M,27.47,37.31,9.84
23135,3393,C,26.22,27.47,1.25
23136,3393,A,14.61,26.22,11.62
23137,3393,K,6.84,14.61,7.77
23138,3394,R,47.83,51.07,3.23
23139,3394,L,47.33,47.83,0.5
23140,3394,S,37.28,47.33,10.05
23141,3394,M,27.42,37.28,9.86
23142,3394,C,26.21,27.42,1.2
23143,3394,A,14.59,26.21,11.62
23144,3394,K,6.79,14.59,7.81
23145,3395,R,47.79,51.02,3.23
23146,3395,L,47.29,47.79,0.5
23147,3395,S,37.25,47.29,10.04
23148,3395,M,27.36,37.25,9.89
23149,3395,C,26.2,27.36,1.16
23150,3395,A,14.57,26.2,11.62
23151,3395,K,6.73,14.57,7.84
23152,3396,R,47.75,50.98,3.22
23153,3396,L,47.25,47.75,0.5
23154,3396,S,37.22,47.25,10.03
23155,3396,M,27.31,37.22,9.91
23156,3396,C,26.18,27.31,1.12
23157,3396,A,14.56,26.18,11.63
23158,3396,K,6.68,14.56,7.87
23159,3397,R,47.71,50.93,3.22
23160,3397,L,47.21,47.71,0.5
23161,3397,S,37.19,47.21,10.02
23162,3397,M,27.25,37.19,9.94
23163,3397,C,26.17,27.25,1.08
23164,3397,A,14.54,26.17,11.63
23165,3397,K,6.63,14.54,7.91
23166,3398,R,47.67,50.88,3.22
23167,3398,L,47.16,47.67,0.5
23168,3398,S,37.16,47.16,10.01
23169,3398,M,27.2,37.16,9.96
23170,3398,C,26.15,27.2,1.04
23171,3398,A,14.51,26.15,11.64
23172,3398,K,6.58,14.51,7.93
23173,3399,R,47.63,50.84,3.21
23174,3399,L,47.12,47.63,0.51
23175,3399,S,37.13,47.12,9.99
23176,3399,M,27.14,37.13,9.99
23177,3399,C,26.13,27.14,1.01
23178,3399,A,14.49,26.13,11.64
23179,3399,K,6.53,14.49,7.96
23180,3400,R,47.58,50.79,3.21
23181,3400,L,47.08,47.58,0.51
23182,3400,S,37.09,47.08,9.98
23183,3400,M,27.08,37.09,10.01
23184,3400,C,26.11,27.08,0.97
23185,3400,A,14.47,26.11,11.65
23186,3400,K,6.48,14.47,7.99
23187,3401,R,47.54,50.75,3.2
23188,3401,L,47.03,47.54,0.51
23189,3401,S,37.06,47.03,9.97
23190,3401,M,27.02,37.06,10.04
23191,3401,C,26.09,27.02,0.93
23192,3401,A,14.44,26.09,11.65
23193,3401,K,6.43,14.44,8.01
23194,3402,R,47.5,50.7,3.2
23195,3402,L,46.99,47.5,0.51
23196,3402,S,37.03,46.99,9.96
23197,3402,M,26.96,37.03,10.07
23198,3402,C,26.07,26.96,0.89
23199,3402,A,14.41,26.07,11.66
23200,3402,K,6.38,14.41,8.03
23201,3403,R,47.46,50.66,3.2
23202,3403,L,46.94,47.46,0.51
23203,3403,S,36.99,46.94,9.95
23204,3403,M,26.9,36.99,10.09
23205,3403,C,26.04,26.9,0.85
23206,3403,A,14.38,26.04,11.66
23207,3403,K,6.33,14.38,8.05
23208,3404,R,47.42,50.61,3.19
23209,3404,L,46.9,47.42,0.52
23210,3404,S,36.96,46.9,9.94
23211,3404,M,26.83,36.96,10.12
23212,3404,C,26.02,26.83,0.82
23213,3404,A,14.35,26.02,11.67
23214,3404,K,6.28,14.35,8.06
23215,3405,R,47.37,50.56,3.19
23216,3405,L,46.85,47.37,0.52
23217,3405,S,36.92,46.85,9.93
23218,3405,M,26.77,36.92,10.15
23219,3405,C,25.99,26.77,0.78
23220,3405,A,14.31,25.99,11.68
23221,3405,K,6.24,14.31,8.08
23222,3406,R,47.33,50.52,3.19
23223,3406,L,46.81,47.33,0.52
23224,3406,S,36.89,46.81,9.92
23225,3406,M,26.71,36.89,10.18
23226,3406,C,25.96,26.71,0.75
23227,3406,A,14.28,25.96,11.68
23228,3406,K,6.19,14.28,8.09
23229,3407,R,47.29,50.47,3.18
23230,3407,L,46.76,47.29,0.53
23231,3407,S,36.85,46.76,9.91
23232,3407,M,26.64,36.85,10.21
23233,3407,C,25.93,26.64,0.71
23234,3407,A,14.24,25.93,11.69
23235,3407,K,6.14,14.24,8.1
23236,3408,R,47.25,50.43,3.18
23237,3408,L,46.72,47.25,0.53
23238,3408,S,36.81,46.72,9.9
23239,3408,M,26.58,36.81,10.24
23240,3408,C,25.9,26.58,0.68
23241,3408,A,14.2,25.9,11.7
23242,3408,K,6.1,14.2,8.11
23243,3409,R,47.21,50.38,3.18
23244,3409,L,46.67,47.21,0.54
23245,3409,S,36.78,46.67,9.89
23246,3409,M,26.51,36.78,10.27
23247,3409,C,25.87,26.51,0.64
23248,3409,A,14.16,25.87,11.7
23249,3409,K,6.05,14.16,8.11
23250,3410,R,47.16,50.34,3.17
23251,3410,L,46.62,47.16,0.54
23252,3410,S,36.74,46.62,9.89
23253,3410,M,26.44,36.74,10.3
23254,3410,C,25.83,26.44,0.61
23255,3410,A,14.12,25.83,11.71
23256,3410,K,6.01,14.12,8.11
23257,3411,R,47.12,50.29,3.17
23258,3411,L,46.58,47.12,0.54
23259,3411,S,36.7,46.58,9.88
23260,3411,M,26.37,36.7,10.33
23261,3411,C,25.8,26.37,0.58
23262,3411,A,14.07,25.8,11.72
23263,3411,K,5.96,14.07,8.11
23264,3412,R,47.08,50.25,3.17
23265,3412,L,46.53,47.08,0.55
23266,3412,S,36.66,46.53,9.87
23267,3412,M,26.31,36.66,10.36
23268,3412,C,25.76,26.31,0.55
23269,3412,A,14.03,25.76,11.73
23270,3412,K,5.92,14.03,8.11
23271,3413,R,47.04,50.2,3.17
23272,3413,L,46.48,47.04,0.55
23273,3413,S,36.62,46.48,9.86
23274,3413,M,26.24,36.62,10.39
23275,3413,C,25.72,26.24,0.51
23276,3413,A,13.98,25.72,11.74
23277,3413,K,5.87,13.98,8.11
23278,3414,R,47.0,50.16,3.16
23279,3414,L,46.43,47.0,0.56
23280,3414,S,36.58,46.43,9.85
23281,3414,M,26.16,36.58,10.42
23282,3414,C,25.68,26.16,0.48
23283,3414,A,13.93,25.68,11.75
23284,3414,K,5.83,13.93,8.1
23285,3415,R,46.95,50.11,3.16
23286,3415,L,46.39,46.95,0.57
23287,3415,S,36.54,46.39,9.84
23288,3415,M,26.09,36.54,10.45
23289,3415,C,25.64,26.09,0.45
23290,3415,A,13.88,25.64,11.76
23291,3415,K,5.79,13.88,8.1
23292,3416,R,46.91,50.07,3.16
23293,3416,L,46.34,46.91,0.57
23294,3416,S,36.5,46.34,9.83
23295,3416,M,26.02,36.5,10.48
23296,3416,C,25.6,26.02,0.42
23297,3416,A,13.83,25.6,11.77
23298,3416,K,5.75,13.83,8.08
23299,3417,R,46.87,50.03,3.16
23300,3417,L,46.29,46.87,0.58
23301,3417,S,36.46,46.29,9.83
23302,3417,M,25.95,36.46,10.51
23303,3417,C,25.55,25.95,0.39
23304,3417,A,13.78,25.55,11.78
23305,3417,K,5.7,13.78,8.07
23306,3418,R,46.83,49.98,3.16
23307,3418,L,46.24,46.83,0.59
23308,3418,S,36.42,46.24,9.82
23309,3418,M,25.88,36.42,10.55
23310,3418,C,25.51,25.88,0.37
23311,3418,A,13.72,25.51,11.79
23312,3418,K,5.66,13.72,8.06
23313,3419,R,46.79,49.94,3.15
23314,3419,L,46.19,46.79,0.59
23315,3419,S,36.38,46.19,9.81
23316,3419,M,25.8,36.38,10.58
23317,3419,C,25.46,25.8,0.34
23318,3419,A,13.66,25.46,11.8
23319,3419,K,5.62,13.66,8.04
23320,3420,R,46.74,49.9,3.15
23321,3420,L,46.14,46.74,0.6
23322,3420,S,36.34,46.14,9.8
23323,3420,M,25.73,36.34,10.61
23324,3420,C,25.42,25.73,0.31
23325,3420,A,13.61,25.42,11.81
23326,3420,K,5.59,13.61,8.02
23327,3421,R,46.7,49.85,3.15
23328,3421,L,46.1,46.7,0.61
23329,3421,S,36.3,46.1,9.8
23330,3421,M,25.65,36.3,10.65
23331,3421,C,25.37,25.65,0.28
23332,3421,A,13.55,25.37,11.82
23333,3421,K,5.55,13.55,8.0
23334,3422,R,46.66,49.81,3.15
23335,3422,L,46.05,46.66,0.61
23336,3422,S,36.26,46.05,9.79
23337,3422,M,25.58,36.26,10.68
23338,3422,C,25.32,25.58,0.26
23339,3422,A,13.48,25.32,11.84
23340,3422,K,5.51,13.48,7.98
23341,3423,R,46.62,49.77,3.15
23342,3423,L,46.0,46.62,0.62
23343,3423,S,36.22,46.0,9.78
23344,3423,M,25.5,36.22,10.71
23345,3423,C,25.27,25.5,0.23
23346,3423,A,13.42,25.27,11.85
23347,3423,K,5.47,13.42,7.95
23348,3424,R,46.58,49.72,3.15
23349,3424,L,45.95,46.58,0.63
23350,3424,S,36.17,45.95,9.78
23351,3424,M,25.43,36.17,10.75
23352,3424,C,25.22,25.43,0.21
23353,3424,A,13.36,25.22,11.86
23354,3424,K,5.44,13.36,7.92
23355,3425,R,46.54,49.68,3.14
23356,3425,L,45.9,46.54,0.64
23357,3425,S,36.13,45.9,9.77
23358,3425,M,25.35,36.13,10.78
23359,3425,C,25.17,25.35,0.18
23360,3425,A,13.29,25.17,11.88
23361,3425,K,5.4,13.29,7.89
23362,3426,R,46.5,49.64,3.14
23363,3426,L,45.85,46.5,0.65
23364,3426,S,36.09,45.85,9.76
23365,3426,M,25.27,36.09,10.82
23366,3426,C,25.11,25.27,0.16
23367,3426,A,13.23,25.11,11.89
23368,3426,K,5.36,13.23,7.86
23369,3427,R,46.46,49.6,3.14
23370,3427,L,45.8,46.46,0.66
23371,3427,S,36.05,45.8,9.75
23372,3427,M,25.2,36.05,10.85
23373,3427,C,25.06,25.2,0.14
23374,3427,A,13.16,25.06,11.9
23375,3427,K,5.33,13.16,7.83
23376,3428,R,46.42,49.56,3.14
23377,3428,L,45.75,46.42,0.67
23378,3428,S,36.0,45.75,9.75
23379,3428,M,25.12,36.0,10.88
23380,3428,C,25.0,25.12,0.11
23381,3428,A,13.09,25.0,11.92
23382,3428,K,5.3,13.09,7.79
23383,3429,R,46.38,49.52,3.14
23384,3429,L,45.7,46.38,0.68
23385,3429,S,35.96,45.7,9.74
23386,3429,M,25.04,35.96,10.92
23387,3429,A,13.02,24.95,11.93
23388,3429,K,5.26,13.02,7.75
23389,3430,R,46.34,49.48,3.14
23390,3430,L,45.65,46.34,0.68
23391,3430,S,35.92,45.65,9.74
23392,3430,M,24.96,35.92,10.96
23393,3430,A,12.94,24.89,11.95
23394,3430,K,5.23,12.94,7.71
23395,3431,R,46.3,49.44,3.14
23396,3431,L,45.6,46.3,0.69
23397,3431,S,35.87,45.6,9.73
23398,3431,M,24.88,35.87,10.99
23399,3431,A,12.87,24.83,11.96
23400,3431,K,5.2,12.87,7.67
23401,3432,R,46.26,49.4,3.14
23402,3432,L,45.55,46.26,0.7
23403,3432,S,35.83,45.55,9.72
23404,3432,M,24.8,35.83,11.03
23405,3432,A,12.79,24.77,11.98
23406,3432,K,5.17,12.79,7.62
23407,3433,R,46.22,49.36,3.14
23408,3433,L,45.5,46.22,0.71
23409,3433,S,35.79,45.5,9.72
23410,3433,M,24.72,35.79,11.06
23411,3433,A,12.72,24.71,12.0
23412,3433,K,5.14,12.72,7.58
23413,3434,R,46.18,49.32,3.14
23414,3434,L,45.45,46.18,0.73
23415,3434,S,35.74,45.45,9.71
23416,3434,M,24.64,35.74,11.1
23417,3434,A,12.63,24.64,12.01
23418,3434,K,5.11,12.63,7.52
23419,3435,R,46.14,49.28,3.14
23420,3435,L,45.4,46.14,0.74
23421,3435,S,35.7,45.4,9.7
23422,3435,M,24.56,35.7,11.13
23423,3435,A,12.53,24.56,12.03
23424,3435,K,5.08,12.53,7.45
23425,3436,R,46.1,49.24,3.14
23426,3436,L,45.35,46.1,0.75
23427,3436,S,35.65,45.35,9.7
23428,3436,M,24.48,35.65,11.17
23429,3436,A,12.44,24.48,12.05
23430,3436,K,5.06,12.44,7.38
23431,3437,R,46.06,49.2,3.14
23432,3437,L,45.3,46.06,0.76
23433,3437,S,35.61,45.3,9.69
23434,3437,M,24.4,35.61,11.21
23435,3437,A,12.34,24.4,12.07
23436,3437,K,5.03,12.34,7.31
23437,3438,R,46.02,49.17,3.14
23438,3438,L,45.25,46.02,0.77
23439,3438,S,35.57,45.25,9.69
23440,3438,M,24.32,35.57,11.24
23441,3438,A,12.24,24.32,12.08
23442,3438,K,5.0,12.24,7.23
23443,3439,R,45.98,49.13,3.14
23444,3439,L,45.2,45.98,0.78
23445,3439,S,35.52,45.2,9.68
23446,3439,M,24.24,35.52,11.28
23447,3439,A,12.14,24.24,12.1
23448,3439,K,4.98,12.14,7.16
23449,3440,R,45.95,49.09,3.15
23450,3440,L,45.15,45.95,0.79
23451,3440,S,35.48,45.15,9.67
23452,3440,M,24.16,35.48,11.32
23453,3440,A,12.04,24.16,12.12
23454,3440,K,4.96,12.04,7.08
23455,3441,R,45.91,49.06,3.15
23456,3441,L,45.1,45.91,0.81
23457,3441,S,35.44,45.1,9.67
23458,3441,M,24.08,35.44,11.35
23459,3441,A,11.94,24.08,12.14
23460,3441,K,4.93,11.94,7.01
23461,3442,R,45.87,49.02,3.15
23462,3442,L,45.05,45.87,0.82
23463,3442,S,35.39,45.05,9.66
23464,3442,M,24.0,35.39,11.39
23465,3442,A,11.84,24.0,12.16
23466,3442,K,4.91,11.84,6.93
23467,3443,R,45.84,48.98,3.15
23468,3443,L,45.01,45.84,0.83
23469,3443,S,35.35,45.01,9.66
23470,3443,M,23.92,35.35,11.43
23471,3443,A,11.74,23.92,12.18
23472,3443,K,4.89,11.74,6.85
23473,3444,R,45.8,48.95,3.15
23474,3444,L,44.96,45.8,0.84
23475,3444,S,35.3,44.96,9.65
23476,3444,M,23.84,35.3,11.47
23477,3444,A,11.64,23.84,12.2
23478,3444,K,4.87,11.64,6.77
23479,3445,R,45.76,48.91,3.15
23480,3445,L,44.91,45.76,0.86
23481,3445,S,35.26,44.91,9.65
23482,3445,M,23.76,35.26,11.5
23483,3445,A,11.54,23.76,12.22
23484,3445,K,4.85,11.54,6.69
23485,3446,R,45.73,48.88,3.15
23486,3446,L,44.86,45.73,0.87
23487,3446,S,35.22,44.86,9.64
23488,3446,M,23.68,35.22,11.54
23489,3446,A,11.44,23.68,12.24
23490,3446,K,4.83,11.44,6.61
23491,3447,R,45.69,48.85,3.16
23492,3447,L,44.81,45.69,0.88
23493,3447,S,35.17,44.81,9.63
23494,3447,M,23.6,35.17,11.58
23495,3447,A,11.34,23.6,12.26
23496,3447,K,4.81,11.34,6.52
23497,3448,R,45.66,48.81,3.16
23498,3448,L,44.76,45.66,0.89
23499,3448,S,35.13,44.76,9.63
23500,3448,M,23.52,35.13,11.61
23501,3448,A,11.23,23.52,12.29
23502,3448,K,4.8,11.23,6.44
23503,3449,R,45.62,48.78,3.16
23504,3449,L,44.71,45.62,0.91
23505,3449,S,35.09,44.71,9.62
23506,3449,M,23.44,35.09,11.65
23507,3449,A,11.13,23.44,12.31
23508,3449,K,4.78,11.13,6.35
23509,3450,R,45.59,48.75,3.16
23510,3450,L,44.66,45.59,0.92
23511,3450,S,35.05,44.66,9.62
23512,3450,M,23.36,35.05,11.69
23513,3450,A,11.03,23.36,12.33
23514,3450,K,4.76,11.03,6.27
23515,3451,R,45.55,48.72,3.16
23516,3451,L,44.62,45.55,0.94
23517,3451,S,35.0,44.62,9.61
23518,3451,M,23.28,35.0,11.73
23519,3451,A,10.93,23.28,12.35
23520,3451,K,4.75,10.93,6.18
23521,3452,R,45.52,48.68,3.17
23522,3452,L,44.57,45.52,0.95
23523,3452,S,34.96,44.57,9.61
23524,3452,M,23.2,34.96,11.76
23525,3452,A,10.82,23.2,12.38
23526,3452,K,4.74,10.82,6.09
23527,3453,R,45.48,48.65,3.17
23528,3453,L,44.52,45.48,0.96
23529,3453,S,34.92,44.52,9.6
23530,3453,M,23.12,34.92,11.8
23531,3453,A,10.72,23.12,12.4
23532,3453,K,4.72,10.72,6.0
23533,3454,R,45.45,48.62,3.17
23534,3454,L,44.47,45.45,0.98
23535,3454,S,34.88,44.47,9.59
23536,3454,M,23.04,34.88,11.84
23537,3454,A,10.62,23.04,12.42
23538,3454,K,4.71,10.62,5.91
23539,3455,R,45.42,48.59,3.18
23540,3455,L,44.43,45.42,0.99
23541,3455,S,34.84,44.43,9.59
23542,3455,M,22.96,34.84,11.87
23543,3455,A,10.52,22.96,12.45
23544,3455,K,4.7,10.52,5.82
23545,3456,R,45.39,48.56,3.18
23546,3456,L,44.38,45.39,1.01
23547,3456,S,34.8,44.38,9.58
23548,3456,M,22.89,34.8,11.91
23549,3456,A,10.42,22.89,12.47
23550,3456,K,4.69,10.42,5.73
23551,3457,R,45.35,48.54,3.18
23552,3457,L,44.33,45.35,1.02
23553,3457,S,34.76,44.33,9.58
23554,3457,M,22.81,34.76,11.95
23555,3457,A,10.31,22.81,12.49
23556,3457,K,4.68,10.31,5.63
23557,3458,R,45.32,48.51,3.19
23558,3458,L,44.29,45.32,1.04
23559,3458,S,34.72,44.29,9.57
23560,3458,M,22.73,34.72,11.99
23561,3458,A,10.21,22.73,12.52
23562,3458,K,4.67,10.21,5.54
23563,3459,R,45.29,48.48,3.19
23564,3459,L,44.24,45.29,1.05
23565,3459,S,34.68,44.24,9.56
23566,3459,M,22.65,34.68,12.02
23567,3459,A,10.11,22.65,12.55
23568,3459,K,4.67,10.11,5.44
23569,3460,R,45.26,48.45,3.19
23570,3460,L,44.19,45.26,1.07
23571,3460,S,34.64,44.19,9.56
23572,3460,M,22.58,34.64,12.06
23573,3460,A,10.01,22.58,12.57
23574,3460,K,4.66,10.01,5.35
23575,3461,R,45.23,48.43,3.2
23576,3461,L,44.15,45.23,1.08
23577,3461,S,34.6,44.15,9.55
23578,3461,M,22.5,34.6,12.1
23579,3461,A,9.91,22.5,12.6
23580,3461,K,4.65,9.91,5.25
23581,3462,R,45.2,48.4,3.2
23582,3462,L,44.1,45.2,1.1
23583,3462,S,34.56,44.1,9.54
23584,3462,M,22.43,34.56,12.13
23585,3462,A,9.8,22.43,12.62
23586,3462,K,4.65,9.8,5.16
23587,3463,R,45.17,48.37,3.2
23588,3463,L,44.06,45.17,1.11
23589,3463,S,34.52,44.06,9.54
23590,3463,M,22.35,34.52,12.17
23591,3463,A,9.7,22.35,12.65
23592,3463,K,4.64,9.7,5.06
23593,3464,R,45.14,48.35,3.21
23594,3464,L,44.01,45.14,1.13
23595,3464,S,34.48,44.01,9.53
23596,3464,M,22.28,34.48,12.2
23597,3464,A,9.6,22.28,12.67
23598,3464,K,4.64,9.6,4.96
23599,3465,R,45.11,48.32,3.21
23600,3465,L,43.97,45.11,1.14
23601,3465,S,34.44,43.97,9.52
23602,3465,M,22.2,34.44,12.24
23603,3465,A,9.5,22.2,12.7
23604,3465,K,4.64,9.5,4.86
23605,3466,R,45.08,48.3,3.22
23606,3466,L,43.92,45.08,1.16
23607,3466,S,34.41,43.92,9.52
23608,3466,M,22.13,34.41,12.28
23609,3466,A,9.4,22.13,12.73
23610,3466,K,4.64,9.4,4.76
23611,3467,R,45.06,48.28,3.22
23612,3467,L,43.88,45.06,1.18
23613,3467,S,34.37,43.88,9.51
23614,3467,M,22.06,34.37,12.31
23615,3467,A,9.3,22.06,12.76
